Sales_ID,Sales_Date,Customer_Name,Gender,Country,Category,Product,Quantity,Unit_Price,Payment method
S11152,2025-08-08,Sarah Ahmed,Male,South Africa,Electronics,Tablet,8,180000,Cash
S11153,2025-11-13,Victor Chukwu,Male,Nigeria,Groceries,Cereal,5,9500,Card
S11154,2025-11-27,Mary Johnson,Female,South Africa,Groceries,Cooking Oil,7,32000,Cash
S11155,2025-05-06,Daniel Adeyemi,Male,United States,Clothing,T-Shirt,9,12000,Mobile Money
S11156,2025-04-03,John Williams,Female,Kenya,Electronics,Tablet,3,180000,Card
S11157,2025-09-27,Sarah Ahmed,Male,South Africa,Groceries,Rice,2,85000,Cash
S11158,2025-06-04,Daniel Adeyemi,Female,United States,Clothing,Sneakers,10,55000,Bank Transfer
S11159,2025-12-24,Ibrahim Yusuf,Female,South Africa,Groceries,Rice,3,85000,Bank Transfer
S11160,2025-12-24,Fatima Ibrahim,Male,United States,Furniture,Table,9,120000,Card
S11161,2025-04-01,Ruth Adams,Female,Nigeria,Clothing,Jeans,6,28000,Card
S11162,2025-10-08,Joy Emmanuel,Female,South Africa,Furniture,Table,9,120000,Bank Transfer
S11163,2025-06-18,Samuel Obi,Female,United States,Groceries,Cereal,2,9500,Bank Transfer
S11164,2025-11-21,Grace Musa,Male,United States,Furniture,Bookshelf,4,85000,Cash
S11165,2025-11-17,Michael James,Female,Nigeria,Clothing,T-Shirt,7,12000,Card
S11166,2025-06-29,Victor Chukwu,Male,South Africa,Furniture,Table,1,120000,Card
S11167,2025-01-01,Samuel Obi,Male,United Kingdom,Electronics,Headphones,8,45000,Card
S11168,2025-12-10,John Williams,Male,United Kingdom,Clothing,Jeans,6,28000,Cash
S11169,2025-07-24,Ibrahim Yusuf,Female,Nigeria,Furniture,Table,6,120000,Card
S11170,2025-03-28,Anthony Brown,Female,Kenya,Electronics,Tablet,4,180000,Cash
S11171,2025-07-29,Hauwa Sule,Male,South Africa,Furniture,Desk,10,150000,Mobile Money
S11172,2025-02-17,Emeka Nwosu,Female,Kenya,Electronics,Tablet,5,180000,Bank Transfer
S11173,2025-04-22,Ibrahim Yusuf,Female,Kenya,Electronics,Laptop,1,450000,Cash
S11174,2025-10-20,Grace Musa,Male,South Africa,Furniture,Table,2,120000,Mobile Money
S11175,2025-01-23,Samuel Obi,Female,South Africa,Electronics,Smartphone,6,280000,Bank Transfer
S11176,2025-12-11,Victor Chukwu,Female,Nigeria,Groceries,Cereal,8,9500,Mobile Money
S11177,2025-08-26,Peter Osei,Male,Kenya,Clothing,Jeans,4,28000,Cash
S11178,2025-01-17,Mary Johnson,Female,South Africa,Clothing,Sneakers,6,55000,Cash
S11179,2025-10-16,Fatima Ibrahim,Male,South Africa,Clothing,Jeans,8,28000,Mobile Money
S11180,2025-03-29,Hauwa Sule,Female,Ghana,Clothing,Sneakers,2,55000,Cash
S11181,2025-07-22,John Williams,Male,United States,Electronics,Smartphone,4,280000,Cash
S11182,2025-10-22,Peter Osei,Female,Kenya,Groceries,Cereal,5,9500,Mobile Money
S11183,2025-11-29,Emeka Nwosu,Male,United States,Electronics,Headphones,9,45000,Card
S11184,2025-08-12,Fatima Ibrahim,Male,United States,Clothing,Sneakers,7,55000,Card
S11185,2025-04-23,Emeka Nwosu,Male,Ghana,Furniture,Office Chair,10,95000,Card
S11186,2025-11-24,Sarah Ahmed,Male,Kenya,Clothing,T-Shirt,4,12000,Card
S11187,2025-03-13,Grace Musa,Male,South Africa,Furniture,Office Chair,7,95000,Bank Transfer
S11188,2025-05-10,Peter Osei,Female,Nigeria,Clothing,Jeans,9,28000,Mobile Money
S11189,2025-09-19,Fatima Ibrahim,Female,Kenya,Electronics,Tablet,6,180000,Mobile Money
S11190,2025-06-25,Ibrahim Yusuf,Male,Nigeria,Clothing,Sneakers,1,55000,Bank Transfer
S11191,2025-02-27,Fatima Ibrahim,Male,South Africa,Clothing,Sneakers,3,55000,Bank Transfer
S11192,2025-10-17,Michael James,Male,Nigeria,Furniture,Bookshelf,1,85000,Card
S11193,2025-06-16,Ruth Adams,Female,Ghana,Groceries,Sugar,5,18000,Card
S11194,2025-10-08,Mary Johnson,Male,Nigeria,Furniture,Office Chair,10,95000,Card
S11195,2025-10-12,Grace Musa,Female,Kenya,Clothing,Jacket,8,70000,Card
S11196,2025-12-23,Esther Eze,Female,United Kingdom,Clothing,T-Shirt,5,12000,Bank Transfer
S11197,2025-12-28,Peter Osei,Male,South Africa,Groceries,Cereal,7,9500,Cash
S11198,2025-06-06,Michael James,Male,United Kingdom,Clothing,Sneakers,1,55000,Card
S11199,2025-06-19,Hauwa Sule,Male,Ghana,Furniture,Table,8,120000,Mobile Money
S11200,2025-05-14,Esther Eze,Male,Nigeria,Furniture,Table,3,120000,Card
S11201,2025-09-06,Hauwa Sule,Female,Kenya,Electronics,Headphones,4,45000,Bank Transfer
S11202,2025-08-07,Samuel Obi,,United Kingdom,Groceries,Rice,4,85000,Bank Transfer
S11203,2025-01-29,Mary Johnson,Female,Nigeria,Electronics,Smartphone,4,280000,Card
S11204,2025-05-25,Emeka Nwosu,Female,Kenya,Electronics,Laptop,2,450000,Bank Transfer
S11205,2025-11-23,Blessing Okafor,Male,United States,Clothing,Jacket,1,70000,Bank Transfer
S11206,2025-08-03,Fatima Ibrahim,Male,United Kingdom,Clothing,Sneakers,10,55000,Cash
S11207,2025-04-24,Joy Emmanuel,Male,Kenya,Furniture,Bookshelf,5,85000,Card
S11208,2025-01-04,Samuel Obi,Female,Kenya,Furniture,Desk,3,150000,Mobile Money
S11209,2025-09-07,Joy Emmanuel,Male,Ghana,Electronics,Headphones,4,45000,Mobile Money
S11210,2025-04-26,Michael James,Male,Ghana,Clothing,Sneakers,7,55000,Card
S11211,2025-09-21,Peter Osei,Male,South Africa,Electronics,Smartphone,7,280000,Cash
S11212,2025-08-05,Sarah Ahmed,Female,Nigeria,Clothing,T-Shirt,2,12000,Cash
S11213,2025-08-09,Grace Musa,Female,Ghana,Electronics,Smartphone,10,280000,Cash
S11214,2025-01-23,Grace Musa,Male,Ghana,Electronics,Laptop,8,450000,Mobile Money
S11215,2025-06-03,Anthony Brown,Male,Ghana,Clothing,Sneakers,1,55000,Bank Transfer
S11216,2025-06-02,Daniel Adeyemi,Female,Nigeria,Electronics,Laptop,9,450000,Mobile Money
S11217,2025-02-24,Aisha Bello,Male,South Africa,Clothing,T-Shirt,7,12000,Card
S11218,2025-12-15,Sarah Ahmed,Male,South Africa,Groceries,Sugar,3,18000,Cash
S11219,2025-06-04,John Williams,Male,United Kingdom,Clothing,T-Shirt,6,12000,Cash
S11220,2025-04-15,Emeka Nwosu,Male,Ghana,Groceries,Rice,7,85000,Bank Transfer
S11221,2025-06-16,Michael James,Female,Kenya,Clothing,Jacket,2,70000,Bank Transfer
S11222,2025-07-27,Grace Musa,Male,Ghana,Furniture,Bookshelf,3,85000,Bank Transfer
S11223,2025-09-21,Anthony Brown,Male,Nigeria,Clothing,Jacket,10,70000,Mobile Money
S11224,2025-12-01,Blessing Okafor,Male,Ghana,Groceries,Cooking Oil,7,32000,Bank Transfer
S11225,2025-01-05,Anthony Brown,Female,United Kingdom,Groceries,Cereal,6,9500,Card
S11226,2025-11-23,Victor Chukwu,Female,United Kingdom,Clothing,Jacket,9,70000,Mobile Money
S11227,2025-01-02,Ruth Adams,Female,United Kingdom,Clothing,Jacket,10,70000,Card
S11228,2025-10-26,Aisha Bello,Male,Nigeria,Electronics,Smartphone,6,280000,Mobile Money
S11229,2025-04-04,John Williams,Female,Ghana,Clothing,T-Shirt,5,12000,Mobile Money
S11230,2025-04-08,Esther Eze,Male,Nigeria,Clothing,Jacket,3,70000,Cash
S11231,2025-06-03,Peter Osei,Female,Nigeria,Clothing,Jacket,2,70000,Cash
S11232,2025-04-28,Mary Johnson,Female,Ghana,Furniture,Desk,2,150000,Card
S11233,2025-06-09,Mary Johnson,Male,South Africa,Electronics,Laptop,3,450000,Bank Transfer
S11234,2025-09-28,Joy Emmanuel,Male,Kenya,Furniture,Table,2,120000,Card
S11235,2025-03-11,Hauwa Sule,Male,Nigeria,Electronics,Laptop,7,450000,Mobile Money
S11236,2025-05-08,Michael James,Male,South Africa,Furniture,Bookshelf,3,85000,Bank Transfer
S11237,2025-03-22,Esther Eze,Female,United Kingdom,Electronics,Headphones,1,45000,Card
S11238,2025-02-21,Joy Emmanuel,Female,Kenya,Furniture,Desk,7,150000,Mobile Money
S11239,2025-03-26,Peter Osei,Male,Kenya,Clothing,T-Shirt,2,12000,Cash
S11240,2025-01-15,Aisha Bello,Male,Kenya,Electronics,Tablet,3,180000,Cash
S11241,2025-06-23,Michael James,Male,United Kingdom,Electronics,Smartphone,4,280000,Cash
S11242,2025-03-14,Ruth Adams,Male,United Kingdom,Clothing,Sneakers,8,55000,Cash
S11243,2025-01-01,Michael James,Male,Kenya,Electronics,Tablet,5,180000,Mobile Money
S11244,2025-06-11,John Williams,Male,United States,Clothing,Sneakers,2,55000,Bank Transfer
S11245,2025-09-24,Mary Johnson,Male,United Kingdom,Furniture,Office Chair,7,95000,Mobile Money
S11246,2025-02-03,Mary Johnson,Female,Nigeria,Electronics,Tablet,2,180000,Card
S11247,2025-12-19,Hauwa Sule,Female,South Africa,Clothing,Jeans,3,28000,Bank Transfer
S11248,2025-05-28,David Okoro,Female,Ghana,Groceries,Sugar,4,18000,Cash
S11249,2025-03-27,Aisha Bello,Male,Kenya,Clothing,Jacket,9,70000,Cash
S11250,2025-05-26,Blessing Okafor,Male,Kenya,Furniture,Office Chair,3,95000,Cash
S11251,2025-09-07,Grace Musa,Male,Ghana,Groceries,Sugar,8,18000,Bank Transfer
S11252,2025-10-07,Mary Johnson,Male,United Kingdom,Furniture,Bookshelf,8,85000,Cash
S11253,2025-05-07,Peter Osei,Male,South Africa,Groceries,Sugar,6,18000,Bank Transfer
S11254,2025-08-04,Hauwa Sule,Female,Kenya,Groceries,Rice,1,85000,Cash
S11255,2025-03-10,Daniel Adeyemi,Female,South Africa,Clothing,T-Shirt,3,12000,Mobile Money
S11256,2025-03-19,Joy Emmanuel,Male,Kenya,Electronics,Smartphone,8,280000,Mobile Money
S11257,2025-11-20,Ibrahim Yusuf,Male,South Africa,Furniture,Office Chair,7,95000,Card
S11258,2025-11-18,Blessing Okafor,Female,United Kingdom,Furniture,Bookshelf,8,85000,Card
S11259,2025-11-09,Joy Emmanuel,Male,United Kingdom,Furniture,Office Chair,3,95000,Mobile Money
S11260,2025-01-20,Ruth Adams,Male,United Kingdom,Clothing,Jeans,7,28000,Cash
S11261,2025-02-09,Esther Eze,Male,Ghana,Groceries,Cereal,1,9500,Mobile Money
S11262,2025-07-15,Grace Musa,Male,Nigeria,Groceries,Sugar,5,18000,Mobile Money
S11263,2025-01-29,Peter Osei,Male,United States,Electronics,Tablet,5,180000,Card
S11264,2025-12-08,Blessing Okafor,Female,Ghana,Electronics,Laptop,4,450000,Bank Transfer
S11265,2025-04-19,Victor Chukwu,Male,United States,Furniture,Table,7,120000,Bank Transfer
S11266,2025-02-21,Grace Musa,Male,Kenya,Furniture,Office Chair,6,95000,Cash
S11267,2025-07-17,Anthony Brown,Female,Nigeria,Clothing,Jacket,7,70000,Bank Transfer
S11268,2025-12-01,Joy Emmanuel,Male,Nigeria,Electronics,Headphones,4,45000,Card
S11269,2025-05-25,Esther Eze,Female,Ghana,Furniture,Desk,4,150000,Cash
S11270,2025-06-19,Michael James,Female,United Kingdom,Groceries,Sugar,2,18000,Mobile Money
S11271,2025-03-14,John Williams,Female,United Kingdom,Furniture,Table,7,120000,Bank Transfer
S11272,2025-06-15,Peter Osei,Female,Ghana,Electronics,Smartphone,9,280000,Card
S11273,2025-06-08,Peter Osei,Female,United States,Furniture,Table,10,120000,Cash
S11274,2025-10-16,Aisha Bello,Female,Nigeria,Electronics,Laptop,8,450000,Cash
S11275,2025-05-11,Peter Osei,Male,Ghana,Furniture,Office Chair,8,95000,Mobile Money
S11276,2025-11-23,Daniel Adeyemi,Female,South Africa,Electronics,Smartphone,7,280000,Mobile Money
S11277,2025-09-04,Hauwa Sule,Female,Kenya,Electronics,Tablet,5,180000,Bank Transfer
S11278,2025-12-12,Peter Osei,Male,Nigeria,Furniture,Desk,1,150000,Card
S11279,2025-05-05,Ibrahim Yusuf,Female,Ghana,Groceries,Sugar,9,18000,Mobile Money
S11280,2025-09-14,Ruth Adams,Female,Ghana,Clothing,Jacket,7,70000,Card
S11281,2025-05-29,Ibrahim Yusuf,Female,Ghana,Furniture,Bookshelf,2,85000,Card
S11282,2025-04-02,Victor Chukwu,Male,Kenya,Electronics,Headphones,4,45000,Cash
S11283,2025-11-07,Aisha Bello,Male,Nigeria,Electronics,Laptop,10,450000,Cash
S11284,2025-09-28,Joy Emmanuel,Female,Ghana,Furniture,Office Chair,4,95000,Card
S11285,2025-10-30,Sarah Ahmed,Female,United States,Groceries,Cooking Oil,1,32000,Bank Transfer
S11286,2025-10-12,Ruth Adams,Male,Nigeria,Electronics,Smartphone,8,280000,Cash
S11287,2025-03-10,Fatima Ibrahim,Male,Nigeria,Electronics,Smartphone,2,280000,Mobile Money
S11288,2025-10-26,Daniel Adeyemi,Female,Nigeria,Groceries,Cooking Oil,7,32000,Cash
S11289,2025-11-13,Peter Osei,Female,Kenya,Furniture,Office Chair,8,95000,Card
S11290,2025-09-09,Ibrahim Yusuf,Male,Nigeria,Clothing,Sneakers,6,55000,Bank Transfer
S11291,2025-12-01,Hauwa Sule,Female,Nigeria,Furniture,Office Chair,4,95000,Cash
S11292,2025-08-08,John Williams,Male,Ghana,Electronics,Smartphone,1,280000,Bank Transfer
S11293,2025-06-29,Mary Johnson,Female,Kenya,Clothing,Jeans,8,28000,Card
S11294,2025-06-21,Joy Emmanuel,Female,South Africa,Electronics,Tablet,9,180000,Mobile Money
S11295,2025-09-24,Esther Eze,Female,South Africa,Clothing,Sneakers,2,55000,Bank Transfer
S11296,2025-05-20,Peter Osei,Female,South Africa,Clothing,Jeans,10,28000,Bank Transfer
S11297,2025-01-03,Peter Osei,Male,United Kingdom,Groceries,Rice,6,85000,Bank Transfer
S11298,2025-12-04,David Okoro,Female,United Kingdom,Electronics,Headphones,7,45000,Bank Transfer
S11299,2025-10-05,Daniel Adeyemi,Male,Kenya,Groceries,Cereal,7,9500,Card
S11300,2025-12-17,Esther Eze,Female,Kenya,Groceries,Cooking Oil,3,32000,Bank Transfer
S11301,2025-09-20,Aisha Bello,Female,Ghana,Electronics,Laptop,8,450000,Bank Transfer
S11302,2025-10-04,Michael James,Male,United Kingdom,Clothing,T-Shirt,4,12000,Cash
S11303,2025-07-01,Peter Osei,Female,Kenya,Groceries,Rice,4,85000,Card
S11304,2025-11-17,David Okoro,Female,South Africa,Electronics,Headphones,2,45000,Cash
S11305,2025-06-26,Ruth Adams,Female,Ghana,Furniture,Desk,10,150000,Cash
S11306,2025-10-14,Joy Emmanuel,Female,Ghana,Groceries,Rice,7,85000,Cash
S11307,2025-04-08,Grace Musa,Female,Nigeria,Electronics,Tablet,7,180000,Bank Transfer
S11308,2025-10-21,Sarah Ahmed,Male,United Kingdom,Groceries,Sugar,6,18000,Mobile Money
S11309,2025-02-25,Joy Emmanuel,Female,United States,Electronics,Headphones,2,45000,Bank Transfer
S11310,2025-09-25,David Okoro,Male,Ghana,Electronics,Laptop,2,450000,Bank Transfer
S11311,2025-09-16,Grace Musa,Male,United States,Furniture,Desk,6,150000,Cash
S11312,2025-10-15,Daniel Adeyemi,Male,Kenya,Electronics,Tablet,2,180000,Bank Transfer
S11313,2025-07-21,Ibrahim Yusuf,Male,United Kingdom,Groceries,Cereal,8,9500,Cash
S11314,2025-12-20,Ruth Adams,Female,United States,Clothing,Sneakers,8,55000,Cash
S11315,2025-10-02,Fatima Ibrahim,Female,United States,Clothing,Jacket,8,70000,Card
S11316,2025-11-16,Grace Musa,Female,United Kingdom,Electronics,Tablet,4,180000,Card
S11317,2025-08-23,David Okoro,Male,Nigeria,Electronics,Laptop,4,450000,Mobile Money
S11318,2025-03-19,Daniel Adeyemi,Female,Ghana,Furniture,Desk,10,150000,Bank Transfer
S11319,2025-01-02,Hauwa Sule,Male,Ghana,Groceries,Cereal,4,9500,Bank Transfer
S11320,2025-02-17,Esther Eze,Female,Ghana,Furniture,Table,2,120000,Bank Transfer
S11321,2025-01-03,Ruth Adams,Male,Ghana,Furniture,Desk,8,150000,Cash
S11322,2025-08-19,Joy Emmanuel,Male,Kenya,Electronics,Smartphone,1,280000,Mobile Money
S11323,2025-05-08,Daniel Adeyemi,Male,Kenya,Furniture,Bookshelf,7,85000,Card
S11324,2025-02-28,Peter Osei,Female,Nigeria,Clothing,Jacket,8,70000,Bank Transfer
S11325,2025-10-06,Sarah Ahmed,Female,Ghana,Groceries,Rice,5,85000,Card
S11326,2025-07-01,Hauwa Sule,Female,United Kingdom,Furniture,Desk,7,150000,Cash
S11327,2025-04-23,Samuel Obi,Male,Nigeria,Electronics,Smartphone,1,280000,Bank Transfer
S11328,2025-09-30,Daniel Adeyemi,Female,Ghana,Clothing,T-Shirt,10,12000,Mobile Money
S11329,2025-09-24,Samuel Obi,Female,South Africa,Furniture,Table,4,120000,Card
S11330,2025-07-28,Emeka Nwosu,Female,United States,Clothing,Sneakers,1,55000,Cash
S11331,2025-05-31,Samuel Obi,Male,Kenya,Clothing,Jacket,2,70000,Card
S11332,2025-09-24,Mary Johnson,Male,United States,Clothing,Sneakers,8,55000,Mobile Money
S11333,2025-06-13,Fatima Ibrahim,Male,Ghana,Groceries,Rice,1,85000,Bank Transfer
S11334,2025-04-21,Samuel Obi,Female,Nigeria,Furniture,Office Chair,1,95000,Cash
S11335,2025-06-12,Hauwa Sule,Male,Ghana,Groceries,Cooking Oil,2,32000,Cash
S11336,2025-06-25,Anthony Brown,Female,United Kingdom,Groceries,Sugar,5,18000,Mobile Money
S11337,2025-05-20,Aisha Bello,Female,Kenya,Groceries,Sugar,6,18000,Mobile Money
S11338,2025-03-19,Aisha Bello,Male,South Africa,Electronics,Tablet,4,180000,Card
S11339,2025-03-19,Samuel Obi,Female,Kenya,Groceries,Cereal,4,9500,Cash
S11340,2025-08-30,Fatima Ibrahim,Female,United Kingdom,Clothing,Jacket,3,70000,Bank Transfer
S11341,2025-11-01,Ruth Adams,Female,Kenya,Groceries,Sugar,5,18000,Card
S11342,2025-11-02,Peter Osei,Female,United Kingdom,Electronics,Tablet,6,180000,Bank Transfer
S11343,2025-07-14,Mary Johnson,Female,United States,Electronics,Laptop,3,450000,Bank Transfer
S11344,2025-11-04,Michael James,Male,Kenya,Clothing,Sneakers,1,55000,Mobile Money
S11345,2025-02-28,Ruth Adams,Male,Nigeria,Electronics,Smartphone,8,280000,Bank Transfer
S11346,2025-09-26,Aisha Bello,Male,Kenya,Electronics,Headphones,3,45000,Bank Transfer
S11347,2025-08-30,Fatima Ibrahim,Male,United States,Groceries,Cooking Oil,4,32000,Mobile Money
S11348,2025-11-07,David Okoro,Female,Kenya,Electronics,Tablet,4,180000,Mobile Money
S11349,2025-08-01,Fatima Ibrahim,Female,United Kingdom,Furniture,Table,5,120000,Card
S11350,2025-05-08,Esther Eze,Female,Ghana,Furniture,Bookshelf,7,85000,Card
S11351,2025-05-10,Michael James,Female,United Kingdom,Groceries,Sugar,3,18000,Mobile Money
S11352,2025-07-24,Hauwa Sule,Female,United States,Furniture,Office Chair,6,95000,Bank Transfer
S11353,2025-07-24,Joy Emmanuel,Female,South Africa,Furniture,Bookshelf,8,85000,Cash
S11354,2025-04-09,Mary Johnson,Female,Ghana,Electronics,Headphones,10,45000,Bank Transfer
S11355,2025-03-12,Sarah Ahmed,Male,South Africa,Clothing,Sneakers,1,55000,Mobile Money
S11356,2025-07-25,David Okoro,Female,United States,Furniture,Office Chair,2,95000,Bank Transfer
S11357,2025-02-24,Blessing Okafor,Male,Nigeria,Electronics,Tablet,10,180000,Cash
S11358,2025-09-20,Mary Johnson,Male,United States,Clothing,Jeans,3,28000,Bank Transfer
S11359,2025-01-06,Emeka Nwosu,Male,Nigeria,Groceries,Rice,2,85000,Cash
S11360,2025-04-12,Daniel Adeyemi,Male,Ghana,Clothing,T-Shirt,2,12000,Mobile Money
S11361,2025-06-01,David Okoro,Male,Kenya,,Headphones,7,45000,Mobile Money
S11362,2025-12-30,Emeka Nwosu,Female,United States,Clothing,Jeans,10,28000,Cash
S11363,2025-04-23,Ibrahim Yusuf,Male,United States,Furniture,Desk,4,150000,Card
S11364,2025-06-06,Michael James,Female,United States,Clothing,Jacket,2,70000,Mobile Money
S11365,2025-03-29,Sarah Ahmed,Male,South Africa,Groceries,Sugar,7,18000,Mobile Money
S11366,2025-01-13,Joy Emmanuel,Male,United Kingdom,Clothing,T-Shirt,7,12000,Cash
S11367,2025-09-23,David Okoro,Female,Ghana,Groceries,Rice,8,85000,Mobile Money
S11368,2025-11-03,John Williams,Male,Kenya,Groceries,Rice,,85000,Mobile Money
S11369,2025-07-12,John Williams,Female,South Africa,Electronics,Smartphone,3,280000,Bank Transfer
S11370,2025-09-06,Anthony Brown,Female,South Africa,Groceries,Cereal,10,9500,Card
S11371,2025-01-07,Ruth Adams,Female,United Kingdom,Groceries,Cooking Oil,10,32000,Mobile Money
S11372,2025-07-22,Ibrahim Yusuf,Male,Nigeria,Electronics,Laptop,,450000,Mobile Money
S11373,2025-07-27,Samuel Obi,Male,Ghana,Furniture,Bookshelf,7,85000,Mobile Money
S11374,2025-12-23,Daniel Adeyemi,Male,United States,Electronics,Laptop,2,450000,Mobile Money
S11375,2025-07-15,Blessing Okafor,Male,United States,Groceries,Rice,8,85000,Mobile Money
S11376,2025-04-03,Fatima Ibrahim,Female,South Africa,Clothing,Jeans,5,28000,Card
S11377,2025-01-30,Hauwa Sule,Male,Nigeria,Clothing,Jeans,10,28000,Cash
S11378,2025-03-13,Mary Johnson,Male,Kenya,Electronics,Smartphone,7,280000,Cash
S11379,2025-03-03,Anthony Brown,Male,Ghana,Groceries,Cooking Oil,10,32000,Mobile Money
S11380,2025-02-05,Grace Musa,Female,South Africa,Groceries,Sugar,7,18000,Cash
S11381,2025-09-29,Michael James,Male,Nigeria,Electronics,Smartphone,8,280000,Card
S11382,2025-03-31,Samuel Obi,Female,Kenya,Electronics,Tablet,7,180000,Bank Transfer
S11383,2025-06-25,Grace Musa,Male,United Kingdom,Electronics,Smartphone,10,280000,Bank Transfer
S11384,2025-07-01,Ruth Adams,Female,Kenya,Furniture,Office Chair,1,95000,Cash
S11385,2025-03-01,Esther Eze,Female,Nigeria,Groceries,Cereal,3,9500,Card
S11386,2025-12-10,Anthony Brown,Male,United Kingdom,Groceries,Rice,10,85000,Cash
S11387,2025-11-09,Emeka Nwosu,Male,United Kingdom,Groceries,Rice,8,85000,Card
S11388,2025-10-12,David Okoro,Female,United Kingdom,Groceries,Rice,4,85000,Bank Transfer
S11389,2025-07-24,Samuel Obi,Male,Nigeria,Furniture,Table,1,120000,Card
S11390,2025-03-12,David Okoro,Female,South Africa,Furniture,Office Chair,3,95000,Mobile Money
S11391,2025-01-24,Joy Emmanuel,Male,United Kingdom,Furniture,Desk,6,150000,Bank Transfer
S11392,2025-12-11,David Okoro,Male,Ghana,Clothing,Sneakers,2,55000,Cash
S11393,2025-06-19,Aisha Bello,Male,Nigeria,Clothing,Jacket,2,70000,Cash
S11394,2025-01-08,Michael James,Male,Kenya,Clothing,Jacket,6,70000,Card
S11395,2025-07-07,Anthony Brown,Male,United States,Groceries,Cooking Oil,2,32000,Cash
S11396,2025-09-22,John Williams,Male,South Africa,Groceries,Cooking Oil,5,32000,Bank Transfer
S11397,2025-01-03,Fatima Ibrahim,Female,United States,Groceries,Cooking Oil,9,32000,Cash
S11398,2025-11-22,Emeka Nwosu,Female,Kenya,Electronics,Tablet,2,180000,Card
S11399,2025-12-14,Victor Chukwu,Male,Nigeria,Clothing,Jeans,6,28000,Card
S11400,2025-07-24,Joy Emmanuel,Male,Nigeria,Electronics,Smartphone,8,280000,Cash
S11401,2025-07-16,Michael James,Male,Nigeria,Groceries,Sugar,5,18000,Mobile Money
S11402,2025-04-14,Sarah Ahmed,Female,Nigeria,Furniture,Office Chair,4,95000,Card
S11403,2025-04-24,Victor Chukwu,Male,United States,Furniture,Desk,5,150000,Cash
S11404,2025-11-01,Fatima Ibrahim,Male,Nigeria,Groceries,Rice,6,85000,Mobile Money
S11405,2025-01-11,Victor Chukwu,Female,United States,Furniture,Office Chair,5,95000,Mobile Money
S11406,2025-07-16,Sarah Ahmed,Female,United States,Furniture,Bookshelf,4,85000,Card
S11407,2025-08-07,Grace Musa,Male,United Kingdom,Electronics,Tablet,5,180000,Bank Transfer
S11408,2025-11-17,John Williams,Female,United States,Furniture,Office Chair,5,95000,Cash
S11409,2025-02-11,Fatima Ibrahim,Male,South Africa,Electronics,Tablet,8,180000,Cash
S11410,2025-03-01,David Okoro,Female,South Africa,Furniture,Office Chair,9,95000,Card
S11411,2025-12-07,Fatima Ibrahim,Female,Nigeria,Furniture,Office Chair,8,95000,Card
S11412,2025-11-14,Anthony Brown,Male,Ghana,Groceries,Sugar,3,18000,Card
S11413,2025-08-25,David Okoro,Male,United States,Electronics,Smartphone,9,280000,Mobile Money
S11414,2025-03-11,David Okoro,Female,Kenya,Groceries,Rice,1,85000,Bank Transfer
S11415,2025-09-10,Daniel Adeyemi,Male,United Kingdom,Electronics,Smartphone,8,280000,Cash
S11416,2025-05-22,Blessing Okafor,Female,United States,Electronics,Smartphone,7,280000,Cash
S11417,2025-06-11,Aisha Bello,Female,United Kingdom,Furniture,Bookshelf,6,85000,Bank Transfer
S11418,2025-07-05,Michael James,Male,Ghana,Furniture,Bookshelf,6,85000,Cash
S11419,2025-10-24,Daniel Adeyemi,Male,Kenya,Groceries,Cooking Oil,9,32000,Bank Transfer
S11420,2025-08-05,Mary Johnson,Female,United States,Clothing,Jacket,2,70000,Cash
S11421,2025-05-04,Hauwa Sule,Male,United Kingdom,Clothing,Jacket,8,70000,Mobile Money
S11422,2025-07-16,Ruth Adams,Female,Ghana,Groceries,Sugar,6,18000,Card
S11423,2025-08-04,Blessing Okafor,Male,United States,Groceries,Cooking Oil,4,32000,Mobile Money
S11424,2025-08-07,John Williams,Male,Kenya,Furniture,Bookshelf,8,85000,Card
S11425,2025-11-30,Ruth Adams,Male,United Kingdom,Furniture,Table,4,120000,Mobile Money
S11426,2025-04-14,Blessing Okafor,Female,Nigeria,Clothing,Sneakers,2,55000,Mobile Money
S11427,2025-01-01,Esther Eze,Male,South Africa,Furniture,Desk,1,150000,Card
S11428,2025-08-31,Victor Chukwu,Female,United States,Electronics,Headphones,2,45000,Card
S11429,2025-09-11,Ibrahim Yusuf,Male,Ghana,Electronics,Headphones,9,45000,Mobile Money
S11430,2025-08-27,Sarah Ahmed,Male,United States,Furniture,Bookshelf,5,85000,Cash
S11431,2025-05-29,David Okoro,Male,United States,Groceries,Sugar,6,18000,Mobile Money
S11432,2025-09-26,Michael James,Female,United States,Furniture,Table,3,120000,Card
S11433,2025-05-01,Ruth Adams,Female,United States,Electronics,Smartphone,8,280000,Mobile Money
S11434,2025-08-09,Hauwa Sule,Female,Nigeria,Groceries,Cereal,4,9500,Bank Transfer
S11435,2025-04-11,Ruth Adams,Female,Kenya,Furniture,Bookshelf,6,85000,Mobile Money
S11436,2025-09-01,David Okoro,Male,South Africa,Groceries,Cooking Oil,9,32000,Bank Transfer
S11437,2025-09-29,Michael James,Male,Nigeria,Groceries,Rice,5,85000,Bank Transfer
S11438,2025-04-20,Ibrahim Yusuf,Female,Kenya,Furniture,Table,10,120000,Cash
S11439,2025-06-04,Daniel Adeyemi,Male,United Kingdom,Clothing,Sneakers,9,55000,Card
